Canon_SMILES,chembl_id,activity_type,value,units,assay_chembl_id,assay_description
C[C@H]1CCN1c1ccc2cc(C(=O)N[C@H]3CC[C@H](C(C)(C)O)CC3)cnc2n1,CHEMBL5285125,PB,78.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
CC(C)(O)[C@H]1CC[C@H](NC(=O)c2cnc3nc(C4CC4)ccc3c2)CC1,CHEMBL5285108,PB,80.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
CC(C)(O)[C@H]1CC[C@H](NC(=O)c2cnc3nc(N4CCC4)ncc3c2)CC1,CHEMBL5275367,PB,54.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
CC(C)(O)[C@H]1CC[C@H](NC(=O)c2cnc3nc(C4CC4)ncc3c2)CC1,CHEMBL5282228,PB,64.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
C[C@]1(O)C[C@@H](NC(=O)c2cnc3cc(N4CCC4)ncc3c2)C1,CHEMBL5284347,PB,52.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
O=C(N[C@H]1CCNC1=O)c1cnc2cc(N3CCC3)ncc2c1,CHEMBL5284902,PB,59.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
C[C@H]1CCN1c1cc2ncc(C(=O)N[C@H]3CCNC3=O)cc2cn1,CHEMBL5274007,PB,56.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
CC(C)(O)[C@H]1C[C@H](NC(=O)c2cnc3cc(C4CC4)ncc3c2)C1,CHEMBL5289296,PB,76.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
O=C(N[C@H]1CCNC1=O)c1cnc2cc(C3CC3)ncc2c1,CHEMBL5270752,PB,43.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
CC(C)(O)[C@H]1C[C@H](NC(=O)c2cnc3nc(C4CC4)ccc3c2)C1,CHEMBL5283878,PB,74.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
CC(C)(O)[C@H]1CC2(C[C@H](NC(=O)c3cnc4nc(C5CC5)ccc4c3)C2)C1,CHEMBL5275536,PB,86.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
CC(C)(O)C1CC2(CC(NC(=O)c3cnc4nc(C5CC5)ccc4c3)C2)C1,CHEMBL5279720,PB,86.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
CC(C)(O)[C@]12C[C@@](NC(=O)c3cnc4nc(C5CC5)ccc4c3)(C1)C2,CHEMBL5280247,PB,69.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
CC(N[C@H]1CC[C@H](NC(=O)c2cnc3nc(C4CC4)ccc3c2)CC1)C(F)F,CHEMBL5290809,PB,82.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
C[C@H]1CCN1c1nc2ncc(C(=O)N[C@H]3CC[C@](C)(O)CC3)cc2cc1Cl,CHEMBL5279371,PB,87.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
C[C@H]1CCN1c1nc2ncc(C(=O)N[C@H]3CCNC3=O)cc2cc1Cl,CHEMBL5267588,PB,81.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
CC(C)(O)[C@H]1C[C@H](NC(=O)c2cnc3nc(C4CC4)c(Cl)cc3c2)C1,CHEMBL5282861,PB,88.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
C[C@]1(O)C[C@H](NC(=O)c2cnc3nc(C4CC4)c(Cl)cc3c2)C1,CHEMBL5273656,PB,86.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
C[C@]1(O)C[C@@H](NC(=O)c2cnc3nc(C4CC4)c(Cl)cc3c2)C1,CHEMBL5268479,PB,87.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
O=C(N[C@H]1CCNC1=O)c1cnc2nc(C3CC3)c(Cl)cc2c1,CHEMBL5266142,PB,81.0,%,CHEMBL5265280,Protein binding in human serum albumin by HPLC analysis
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,CHEMBL866,K,1.96,10^5/M,CHEMBL5316925,Binding affinity to human serum albumin assessed as association constant measured after 18 hrs by equilibrium dialysis method
COC(=O)CC/C(C)=C/Cc1c(O)c2c(c(C)c1OC)COC2=O,CHEMBL237760,K,1.91,10^5/M,CHEMBL5316925,Binding affinity to human serum albumin assessed as association constant measured after 18 hrs by equilibrium dialysis method
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,CHEMBL1456,K,0.83,10^5/M,CHEMBL5316925,Binding affinity to human serum albumin assessed as association constant measured after 18 hrs by equilibrium dialysis method
CC(C)[C@H](NC(=O)c1cccs1)C(=O)Nc1nccs1,CHEMBL5424525,PB,10.0,%,CHEMBL5321316,Protein binding in human serum albumin at 50 uM incubated for 30 mins by probe based analysis
CC(C)[C@H](NC(=O)c1cc2ccccc2oc1=O)C(=O)Nc1nccs1,CHEMBL5433282,PB,10.0,%,CHEMBL5321316,Protein binding in human serum albumin at 50 uM incubated for 30 mins by probe based analysis
CC(C)[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)Nc1nccs1,CHEMBL5414287,PB,10.0,%,CHEMBL5321316,Protein binding in human serum albumin at 50 uM incubated for 30 mins by probe based analysis
CC(C)[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)Nc1nccs1,CHEMBL5414287,Drug degradation,12.0,%,CHEMBL5321320,Protein binding in human serum albumin assessed as compound degradation at 50 uM incubated for 30 mins by probe based analysis
NCCOCCOCCNC(=O)c1cccc(NC(=O)OC2CCN(C(=O)c3ccc(-c4nc5ccccc5[nH]4)cc3)CC2)c1,CHEMBL5436933,Ki,49.7,nM,CHEMBL5326192,Binding affinity to human serum albumin by fluorescence polarization assay
CC(=O)N(Cc1ccccc1OC[18F])c1cnccc1Oc1ccccc1,CHEMBL5199978,Ki,8.27,nM,CHEMBL5345578,Binding affinity to human serum albumin by fluorescence polarization assay
O=C1C(Cc2c[nH]c3ccccc23)c2ccccc2N1c1c(Cl)cccc1Cl,CHEMBL5414581,K,1.1,10^3/M,CHEMBL5366256,Binding affinity to human serum albumin in phosphate buffer at pH 7.4 incubated at 298 K
O=C1C(Cc2cccn2Cc2ccccc2)c2ccccc2N1c1c(Cl)cccc1Cl,CHEMBL5413236,K,1.2,10^4/M,CHEMBL5366256,Binding affinity to human serum albumin in phosphate buffer at pH 7.4 incubated at 298 K
C#CCn1cccc1CC1c2ccccc2N(c2c(Cl)cccc2Cl)C1O,CHEMBL5401108,K,4.1,10^4/M,CHEMBL5366256,Binding affinity to human serum albumin in phosphate buffer at pH 7.4 incubated at 298 K
C=CCn1cccc1CC1C(=O)N(c2c(Cl)cccc2Cl)c2ccccc21,CHEMBL5440850,K,1.7,10^4/M,CHEMBL5366256,Binding affinity to human serum albumin in phosphate buffer at pH 7.4 incubated at 298 K
CCOC(=O)Cn1cccc1CC1c2ccccc2N(c2c(Cl)cccc2Cl)C1O,CHEMBL5403873,K,1.4,10^4/M,CHEMBL5366256,Binding affinity to human serum albumin in phosphate buffer at pH 7.4 incubated at 298 K
Oc1c(Cc2cn(Cc3ccccc3)c3ccccc23)c2ccccc2n1-c1c(Cl)cccc1Cl,CHEMBL5403166,K,1.4,10^4/M,CHEMBL5366256,Binding affinity to human serum albumin in phosphate buffer at pH 7.4 incubated at 298 K
C#CCn1cc(Cc2c(O)n(-c3c(Cl)cccc3Cl)c3ccccc23)c2ccccc21,CHEMBL5400537,K,1.1,10^4/M,CHEMBL5366256,Binding affinity to human serum albumin in phosphate buffer at pH 7.4 incubated at 298 K
C=CCn1cc(Cc2c(O)n(-c3c(Cl)cccc3Cl)c3ccccc23)c2ccccc21,CHEMBL5431302,K,7.6,10^2/M,CHEMBL5366256,Binding affinity to human serum albumin in phosphate buffer at pH 7.4 incubated at 298 K
CCOC(=O)Cn1cc(Cc2c(O)n(-c3c(Cl)cccc3Cl)c3ccccc23)c2ccccc21,CHEMBL5404057,K,2.7,10^3/M,CHEMBL5366256,Binding affinity to human serum albumin in phosphate buffer at pH 7.4 incubated at 298 K
O=C(O)Cn1cccc1Cc1c(O)n(-c2c(Cl)cccc2Cl)c2ccccc12,CHEMBL5407069,K,1.4,10^4/M,CHEMBL5366256,Binding affinity to human serum albumin in phosphate buffer at pH 7.4 incubated at 298 K
O=C(O)Cn1cc(Cc2c(O)n(-c3c(Cl)cccc3Cl)c3ccccc23)c2ccccc21,CHEMBL5406540,K,5.2,10^4/M,CHEMBL5366256,Binding affinity to human serum albumin in phosphate buffer at pH 7.4 incubated at 298 K
COc1cc(CC2C(=O)N(c3c(Cl)cccc3Cl)c3ccccc32)cc(OC)c1OC,CHEMBL5414740,K,6.9,10^4/M,CHEMBL5366256,Binding affinity to human serum albumin in phosphate buffer at pH 7.4 incubated at 298 K
O=C1C(Cc2ccc[nH]2)c2ccccc2N1c1c(Cl)cccc1Cl,CHEMBL5404346,K,3.8,10^4/M,CHEMBL5366256,Binding affinity to human serum albumin in phosphate buffer at pH 7.4 incubated at 298 K
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)cc1,CHEMBL4225537,PPB,88.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1cc(-c2scnc2C)ccc1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(C#N)CC1)C(C)(C)C,CHEMBL5413837,PPB,90.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
COc1cc(-c2scnc2C)ccc1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(C#N)CC1)C(C)(C)C,CHEMBL5416976,PPB,88.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)c(F)c1,CHEMBL5422644,PPB,88.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)c(Cl)c1,CHEMBL5414027,PPB,91.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1cc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)ccc1-c1scnc1C,CHEMBL5404633,PPB,89.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
COc1cc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)ccc1-c1scnc1C,CHEMBL5395747,PPB,87.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)cc1F,CHEMBL5423283,PPB,88.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)cc1Cl,CHEMBL5412363,PPB,91.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1cc(-c2scnc2C)cc(C)c1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(C#N)CC1)C(C)(C)C,CHEMBL5408755,PPB,90.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
COc1cc(-c2scnc2C)cc(OC)c1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(C#N)CC1)C(C)(C)C,CHEMBL5426675,PPB,88.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1cc(F)c(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)c(F)c1,CHEMBL5436460,PPB,86.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1cc(Cl)c(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)c(Cl)c1,CHEMBL5406835,PPB,91.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1cc(-c2scnc2C)c(C)cc1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(C#N)CC1)C(C)(C)C,CHEMBL5397830,PPB,90.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
COc1cc(-c2scnc2C)c(OC)cc1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(C#N)CC1)C(C)(C)C,CHEMBL5402376,PPB,86.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1cc(F)c(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)cc1F,CHEMBL5418347,PPB,88.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1cc(Cl)c(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)cc1Cl,CHEMBL5398219,PPB,93.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)c(C)c1C,CHEMBL5401657,PPB,91.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)c(F)c1F,CHEMBL5410571,PPB,89.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)c(O)c1F,CHEMBL5424186,PPB,89.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
COc1c(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)ccc(-c2scnc2C)c1F,CHEMBL5405666,PPB,89.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)c2ccccc12,CHEMBL5423266,PPB,93.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)c2ncccc12,CHEMBL5435739,PPB,88.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1cc(-c2scnc2C)ccc1[C@H](C)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(C#N)CC1)C(C)(C)C,CHEMBL5416084,PPB,88.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)cc1F,CHEMBL5430466,PPB,88.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1cc(-c2scnc2C)ccc1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(F)CC1)C(C)(C)C,CHEMBL5405990,PPB,89.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)cc1F,CHEMBL5412800,PPB,88.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1cc(-c2scnc2C)c(F)cc1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(F)CC1)C(C)(C)C,CHEMBL5422221,PPB,90.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
COc1cc(-c2scnc2C)c(F)cc1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(F)CC1)C(C)(C)C,CHEMBL5425050,PPB,88.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1cc(-c2scnc2C)ccc1[C@H](C)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(F)CC1)C(C)(C)C,CHEMBL5421220,PPB,88.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)cc1F,CHEMBL5398197,PPB,88.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1cc(-c2scnc2C)c(F)cc1[C@H](C)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(F)CC1)C(C)(C)C,CHEMBL5403921,PPB,89.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
COc1cc(-c2scnc2C)c(F)cc1[C@H](C)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(F)CC1)C(C)(C)C,CHEMBL5425778,PPB,89.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1ccc2c(c1)CCC2NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(C#N)CC1)C(C)(C)C,CHEMBL5395402,PPB,90.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1cc2c(cc1F)C(NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(C#N)CC1)C(C)(C)C)CC2,CHEMBL5432818,PPB,90.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1cc2c(cc1F)C(NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(F)CC1)C(C)(C)C)CC2,CHEMBL5433809,PPB,92.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1cc2c(cc1F)C(NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(F)CC1)C(C)(C)C)CCC2,CHEMBL5420043,PPB,92.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)cc1,CHEMBL4225470,PPB,86.0,%,CHEMBL5368612,Protein binding in human serum albumin assessed as fraction bound
Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CHEMBL43452,PPB,51.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,CHEMBL848,PPB,12.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
O=C1CCC(NC(=O)c2ccccc2)C(=O)N1,CHEMBL1594734,PPB,10.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
O=C1CCC(NC(=O)c2cc(F)c(F)c(F)c2F)C(=O)N1,CHEMBL5437759,PPB,17.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Nc1cccc(C(=O)NC2CCC(=O)NC2=O)c1,CHEMBL5398662,PPB,4.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Nc1cccc(C(=O)NC2CCC(=O)NC2=O)c1F,CHEMBL5411174,PPB,4.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Nc1ccc(C(=O)NC2CCC(=O)NC2=O)cc1,CHEMBL5424655,PPB,3.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Nc1ccc(C(=O)NC2CCC(=O)NC2=O)c(F)c1,CHEMBL5410980,PPB,5.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Nc1ccccc1C(=O)NC1CCC(=O)NC1=O,CHEMBL5399110,PPB,9.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Nc1cccc(F)c1C(=O)NC1CCC(=O)NC1=O,CHEMBL5439012,PPB,12.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Nc1ccc(C(=O)NC2CCC(=O)NC2=O)c(Cl)c1,CHEMBL5405702,PPB,10.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Nc1ccc(C(=O)NC2CCC(=O)NC2=O)c(C(F)(F)F)c1,CHEMBL5404650,PPB,6.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Cc1cc(N)ccc1C(=O)NC1CCC(=O)NC1=O,CHEMBL5419302,PPB,2.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
COc1cc(N)ccc1C(=O)NC1CCC(=O)NC1=O,CHEMBL5405986,PPB,17.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Nc1ccc(C(=O)NC2CCC(=O)NC2=O)c(O)c1,CHEMBL5441135,PPB,18.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
COc1c(N)c(F)cc(C(=O)NC2CCC(=O)NC2=O)c1F,CHEMBL5403248,PPB,14.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
CCCCNc1ccc(C(=O)NC2CCC(=O)NC2=O)c(F)c1,CHEMBL5416921,PPB,85.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
CCCCNC(=O)CNc1ccc(C(=O)NC2CCC(=O)NC2=O)c(F)c1,CHEMBL5430307,PPB,30.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
CCCCOc1ccc(C(=O)NC2CCC(=O)NC2=O)c(F)c1,CHEMBL5421440,PPB,89.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
CCCCNc1ccc(C(=O)NC2CCC(=O)NC2=O)c(OC)c1,CHEMBL5402514,PPB,90.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
CCCCNc1c(F)cc(C(=O)NC2CCC(=O)NC2=O)c(F)c1OC,CHEMBL5435181,PPB,88.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
CCCCNc1ccc2c(=O)n(C3CCC(=O)NC3=O)nnc2c1,CHEMBL5414951,PPB,88.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
CCCCOc1ccc(C2CCC(=O)NC2=O)cc1,CHEMBL5427990,PPB,89.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
CCCCNc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,CHEMBL5431343,PPB,89.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
CCCCNc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,CHEMBL5415637,PPB,83.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCNc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2,CHEMBL5180012,PPB,93.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCNC(=O)C[C@@H]2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)cc1,CHEMBL4226570,PPB,92.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCNc1ccc(C(=O)NC3CCC(=O)NC3=O)c(F)c1)c1nnc(C)n1-2,CHEMBL5412937,PPB,91.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCCCNc1ccc(C(=O)NC3CCC(=O)NC3=O)c(F)c1)c1nnc(C)n1-2,CHEMBL5415034,PPB,92.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCCCCCNc1ccc(C(=O)NC3CCC(=O)NC3=O)c(F)c1)c1nnc(C)n1-2,CHEMBL5409266,PPB,94.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCCCCCCCNc1ccc(C(=O)NC3CCC(=O)NC3=O)c(F)c1)c1nnc(C)n1-2,CHEMBL5406008,PPB,95.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCCCCCCCCCNc1ccc(C(=O)NC3CCC(=O)NC3=O)c(F)c1)c1nnc(C)n1-2,CHEMBL5413282,PPB,96.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCOCCNc1ccc(C(=O)NC3CCC(=O)NC3=O)c(F)c1)c1nnc(C)n1-2,CHEMBL5401466,PPB,90.0,%,CHEMBL5374910,Plasma Protein binding in human albumin assessed as fraction bound by rapid equlibrium dialysis method
